编号,厂家,名字,编码,类型,分类,药店,市场价,销售价
2620,贵州三力制药有限责任公司,强力天麻杜仲胶囊,6908640000000 ,0,461,华联连锁药店,31.92,26.6
2619,石家庄以岭药业股份有限公司,以岭 通心络胶囊,6920860000000 ,0,459,华联连锁药店,39,32.5
2618,广州白云山奇星药业有限公司,白云山 华佗再造丸,6901300000000 ,0,461,华联连锁药店,40.8,34
2617,杭州默沙东制药有限公司,舒降之 辛伐他汀片,6951280000000 ,0,459,华联连锁药店,35.4,29.5
2616,山东步长制药有限公司,步长 稳心颗粒,6927760000000 ,0,459,华联连锁药店,34.2,28.5
2615,山东方明药业集团股份有限公司,硝苯地平片,6935030000000 ,0,459,华联连锁药店,4.2,3.5
2614,广州白云山和记黄埔中药有限公司,白云山 复方丹参片,6938200000000 ,0,459,华联连锁药店,15.48,12.9
2613,北京中新制药厂,中新 曲克芦丁片,6941700000000 ,0,459,华联连锁药店,5.28,4.4
2612,北京同仁堂科技发展股份有限公司,同仁堂 消栓通络片,6938710000000 ,0,459,华联连锁药店,27.6,23
2611,青岛黄海制药有限责任公司,阿司匹林肠溶片,6922040000000 ,0,459,华联连锁药店,2.64,2.2
2610,浙江金华康恩贝生物制药有限公,康恩贝 奥美拉唑肠溶胶囊(金奥康),6910840000000 ,0,457,华联连锁药店,42.72,35.6
2609,浙江金华康恩贝生物制药有限公司,康恩贝 奥美拉唑肠溶胶囊(金奥康),6910840000000 ,0,457,华联连锁药店,94.8,79
2608,杭州老桐君制药有限公司,999 抗病毒口服液,6923850000000 ,0,9,华联连锁药店,19.8,16.5
2607,北京同仁堂科技发展股份有限公司制药厂,同仁堂 秋梨润肺膏,6938710000000 ,0,10,华联连锁药店,16.2,13.5
2606,广州白云山医药集团股份有限公司白云山制药总厂,咳特灵胶囊,6902400000000 ,0,10,华联连锁药店,14.4,12
2605,石家庄以岭药业股份有限公司,以岭 连花清瘟胶囊 0.35g*24粒,6920860000000 ,0,9,华联连锁药店,17.88,14.9
2604,中美天津史克制药有限公司,芬必得 布洛芬缓释胶囊,6913990000000 ,0,9,华联连锁药店,33.6,28
2603,北京同仁堂科技发展股份有限公司制药厂,同仁堂 连翘败毒丸,6938710000000 ,0,9,华联连锁药店,18,15
2602,昆明邦宇制药有限公司,金丐 醋酸钙颗粒,6925960000000 ,0,502,华联连锁药店,28.8,24
2601,华润三九医药股份有限公司,99（三九） 感冒灵胶囊,6901340000000 ,0,9,华联连锁药店,18,15
2600,天津飞鹰玉川药业有限公司,维生素B2片,6955390000000 ,0,501,华联连锁药店,3.6,3
2599,,汤臣倍健 褪黑素片,6940860000000 ,0,502,华联连锁药店,94.8,79
2598,内蒙古京新药业有限公司,京新 康复新液,6933340000000 ,0,457,华联连锁药店,33.6,28
2597,广州莱泰制药有限公司,莱泰 猴耳环消炎颗粒,6922820000000 ,0,458,华联连锁药店,25.37,21.14
2596,四川百利药业有限责任公司,新博 新博林 利巴韦林颗粒,6922320000000 ,0,458,华联连锁药店,5,4.17
2595,江苏济川制药有限公司,蒲地蓝消炎口服液,6952760000000 ,0,458,华联连锁药店,48,40
2594,广东彼迪药业有限公司,氯唑沙宗片,6926950000000 ,0,456,华联连锁药店,3.6,3
2593,阿斯利康药业（中国）有限公司,可定 瑞舒伐他汀钙片,5000460000000 ,0,460,华联连锁药店,60,50
2592,上海勃林格殷格翰药业有限公司,莫比可（Mobic）美洛昔康片,6939900000000 ,0,460,华联连锁药店,22.8,19
2591,AstraZeneca AB,雷诺考特 布地奈德鼻喷雾剂,6923880000000 ,0,458,华联连锁药店,81.6,68
2590,AstraZeneca AB,万托林 吸入用硫酸沙丁胺醇溶液,9033440000000 ,0,458,华联连锁药店,70.8,59
2589,广州白云山医药集团股份有限公司白云山制药总厂,阿莫西林克拉维酸钾干混悬剂,6902400000000 ,0,463,华联连锁药店,17.17,14.31
2588,广东邦民制药厂有限公司,邦民 诺氟沙星胶囊,622261000000 ,0,463,华联连锁药店,7.2,6
2587,广州白云山医药集团股份有限公司白云山制药总厂,奎诺仙 盐酸环丙沙星片,6902400000000 ,0,463,华联连锁药店,6,5
2586,广州白云山医药集团股份有限公司白云山制药总厂,白云山 阿莫西林胶囊,6902400000000 ,0,463,华联连锁药店,8.4,7
2585,惠氏制药有限公司,盐酸米诺环素胶囊,6921360000000 ,0,463,华联连锁药店,49.2,41
2584,,成人 儿童 鼻炎喷剂 鼻腔清洗器,6933010000000 ,0,305,华联连锁药店,67.2,56
2583,,鼻朗 生理性海水鼻腔喷雾器,6938210000000 ,0,305,华联连锁药店,46.8,39
2582,上海先灵葆雅制药有限公司,开瑞坦 氯雷他定片,6936230000000 ,0,305,华联连锁药店,23.4,19.5
2581,广西厚德大健康产业股份有限公司,博科 滴通鼻炎水喷雾剂,6920390000000 ,0,305,华联连锁药店,23.4,19.5
2580,,新康泰克通气鼻贴通 透明型,6913990000000 ,0,305,华联连锁药店,23.4,19.5
2579,杭州赛诺菲民生健康药业有限公司,21金维他 多维元素片（100片）,6951060000000 ,0,502,华联连锁药店,45.6,38
2578,杭州赛诺菲民生健康药业有限公司,21金维他多维元素片（60片）,6951060000000 ,0,502,华联连锁药店,28.56,23.8
2577,山东博士伦福瑞达制药有限公司,白润洁 氯化钠滴眼液,6924090000000 ,0,301,华联连锁药店,30,25
2576,,海氏海诺 晕车快贴,6925920000000 ,0,40,华联连锁药店,17.88,14.9
2575,广州白云山光华制药股份有限公司,苯巴比妥东莨菪碱片,6900370000000 ,0,3,华联连锁药店,10.56,8.8
2574,,蓝贝coolbaby婴儿退热贴,6932750000000 ,0,40,华联连锁药店,35.88,29.9
2573,,贝亲（Pigeon）婴儿退烧退热贴,6931030000000 ,0,40,华联连锁药店,45.6,38
2572,,格朗GL 婴儿退热贴退烧贴,6947770000000 ,0,40,华联连锁药店,15.48,12.9
2571,,小林制药（KOBAYASHI）儿童退热贴,4987070000000 ,0,40,华联连锁药店,46.8,39
2570,,羚锐 小羚羊小儿退热贴,6920570000000 ,0,40,华联连锁药店,34.8,29
2569,,海氏海诺 创可贴 卡通,6925920000000 ,0,36,华联连锁药店,11.88,9.9
2568,,欧格排卵预测试纸,6947520000000 ,0,307,华联连锁药店,11.88,9.9
2567,,大卫 排卵试纸,6938440000000 ,0,307,华联连锁药店,15.48,12.9
2566,进口,vanessa & co 云泥沙 日本进口 润滑油 成人水溶性润滑液 人体润滑剂,4526370000000 ,0,315,华联连锁药店,50.4,42
2565,,陌陌 人体润滑剂 水溶性情趣润滑液 粉嫩快感精华液,6926420000000 ,0,315,华联连锁药店,238.8,199
2564,,杜蕾斯 人体润滑剂 润滑油 润滑液 情趣 水溶性 舒缓按摩油 芦荟爽滑,5038480000000 ,0,315,华联连锁药店,70.8,59
2563,,杜蕾斯 人体润滑剂 润滑油 润滑液 情趣 水溶性 快感装,6923150000000 ,0,315,华联连锁药店,45,37.5
2562,安徽安科余良卿药业有限公司,活血止痛膏10贴*2盒装 舒筋,6924190000000 ,0,14,华联连锁药店,58.8,49
2561,修正药业集团长春高新制药有限公司,修正 奥美拉唑肠溶胶囊,6940470000000 ,0,457,华联连锁药店,22.3,18.58
2560,仲景宛西制药股份有限公司,仲景木香顺气丸,6909220000000 ,0,24,华联连锁药店,10.8,9
2559,仲景宛西制药股份有限公司,仲景 归脾丸(浓缩丸),6909220000000 ,0,24,华联连锁药店,18.96,15.8
2558,芜湖张恒春药业有限公司,张恒春 补中益气丸,6923410000000 ,0,24,华联连锁药店,7.2,6
2557,山东步长制药有限公司,步长 健胃消炎颗粒,6927760000000 ,0,3,华联连锁药店,21.6,18
2556,成都恩威制药有限公司,好娃友 山麦健脾口服液,6932560000000 ,0,4,华联连锁药店,14.4,12
2555,黑龙江葵花药业股份有限公司,葵花 胃康灵颗粒,6922870000000 ,0,22,华联连锁药店,29.88,24.9
2554,6.92E+12,葵花 胃康灵胶囊,2017070000000 ,0,22,华联连锁药店,31.2,26
2553,河南省宛西制药股份有限公司,仲景 香砂六君丸（浓缩丸,6909220000000 ,0,22,华联连锁药店,19.8,16.5
2552,合肥华润神鹿药业有限公司,999（三九） 温胃舒颗粒,6928850000000 ,0,22,华联连锁药店,19.2,16
2551,西安杨森制药有限公司,吗丁啉 多潘立酮片,6922150000000 ,0,24,华联连锁药店,21,17.5
2508,湖北午时药业股份有限公司,午时 金银花露,6911010000000 ,0,4,华联连锁药店,5.4,4.5
2507,,百多邦 创面消毒 喷雾剂,6913990000000 ,0,36,华联连锁药店,23.39,19.49
2506,广州白云山医药集团股份有限公司白云山何济公制药厂,白云山盐酸金霉素眼膏,69027178 ,0,303,华联连锁药店,6.6,5.5
2505,亚宝药业四川制药有限公司(原四川亚宝光泰药业有限公司),亚宝 复方莪术油栓,6933300000000 ,0,255,华联连锁药店,18,15
2504,河南省宛西制药股份有限公司,宛西仲景 浓缩当归丸,6909220000000 ,0,15,华联连锁药店,17.04,14.2
2503,云南白药集团丽江药业有限公司,田七痛经胶囊,6901070000000 ,0,15,华联连锁药店,26.4,22
2502,西安杨森制药有限公司,达克宁 硝酸咪康唑阴道软胶囊,6922150000000 ,0,255,华联连锁药店,33.6,28
2501,北京斯利安药业有限公司,创盈 斯利安叶酸片,6951890000000 ,0,308,华联连锁药店,92.4,77
2478,中国药科大学制药有限公司,妻之友 壬苯醇醚栓,6919220000000 ,0,255,华联连锁药店,27.6,23
2477,Organon lreland Ltd,欣妈富隆 避孕药女 去氧孕烯炔雌醇片,9013950000000 ,0,255,华联连锁药店,75.6,63
2476,,友南甲硝唑栓,6943030000000 ,0,465,华联连锁药店,6.07,5.06
2475,江苏远恒药业有限公司,春萌 替硝唑栓,6923810000000 ,0,255,华联连锁药店,33.6,28
2474,李时珍医药集团有限公司,本草纲目 加味益母草膏,6920760000000 ,0,255,华联连锁药店,33.6,28
2473,北京同仁堂股份有限公司同仁堂制药厂,同仁堂 艾附暖宫丸(水蜜丸）,6904580000000 ,0,15,华联连锁药店,21.6,18
2472,仲景宛西制药股份有限公司,仲景 逍遥丸(浓缩丸）,6909220000000 ,0,15,华联连锁药店,38.76,32.3
2471,贵阳新天药业股份有限公司,新天 坤泰胶囊,6922610000000 ,0,255,华联连锁药店,32.28,26.9
2470,株洲千金药业股份有限公司,千金妇科千金胶囊,6926920000000 ,0,255,华联连锁药店,54,45
2469,葵花药业集团（重庆）有限公司,葵花 小儿百部止咳糖浆,6943116 ,0,26,华联连锁药店,33.24,27.7
2468,哈药集团三精制药股份有限公司,三精牌 葡萄糖酸锌口服溶液,6901710000000 ,0,4,华联连锁药店,24.96,20.8
2467,哈药集团三精制药股份有限公司,三精牌葡萄糖酸钙口服溶液,6901710000000 ,0,4,华联连锁药店,24.36,20.3
2466,泰诺林 对乙酰氨基酚混悬滴剂,泰诺林 对乙酰氨基酚混悬滴剂,6920310000000 ,0,26,华联连锁药店,20.4,17
2465,上海强生制药有限公司,美林 布洛芬混悬液,6920310000000 ,0,26,华联连锁药店,27.6,23
2464,湖北人福成田药业有限公司,成田制药 对乙酰氨基酚栓,6920110000000 ,0,26,华联连锁药店,2.4,2
2463,北京同仁堂科技发展股份有限公司制药厂,同仁堂 小儿退热合剂,6938710000000 ,0,26,华联连锁药店,27.6,23
2462,北京同仁堂科技发展股份有限公司制药厂,北京同仁堂 小儿咽扁颗粒,6938710000000 ,0,26,华联连锁药店,22.8,19
2461,江苏鱼跃医用仪器有限公司,鱼跃 玻璃体温计，肛门型,6942900000000 ,0,451,华联连锁药店,38.4,32
2460,,三诺（SANNUO）金稳血糖试条,6934180000000 ,0,451,华联连锁药店,174,145
2459,,三诺（SANNUO）金稳血糖仪 家用免调码型（送50支瓶装血糖试纸和采血针）,6934180000000 ,0,451,华联连锁药店,592.8,494
2458,,欧姆龙电子血压计上臂式家用血压仪器HEM-7133 标配+血糖仪+50片试纸,6927840000000 ,0,451,华联连锁药店,813.6,678
2457,,欧姆龙(OMRON)家用上臂式全自动 电子血压计,6927840000000 ,0,451,华联连锁药店,214.8,179
2456,,欧姆龙电子血压计HEM-7136上臂式血压测量仪家用日本原装,6975480000000 ,0,451,华联连锁药店,355.2,296
2455,,欧姆龙（OMRON）手腕式电子血压计 HEM-6131 智能检测血压仪,6927840000000 ,0,451,华联连锁药店,478.8,399
2454,,欧姆龙（OMRON）电源适配器 HHP-A2M01,6927840000000 ,0,451,华联连锁药店,58.8,49
2453,中国辽宁大连,欧姆龙（Omron） 电子血压计 家用 臂式 HEM-7052,6920550000000 ,0,451,华联连锁药店,430.8,359
2452,,欧姆龙 红外额式体温计电子MC-720,6927840000000 ,0,451,华联连锁药店,298.8,199
2451,国产,欧姆龙电子体温计,6927840000000 ,0,451,华联连锁药店,57.6,48
2450,山东东阿阿胶股份有限公司,东阿阿胶 复方阿胶浆口服液无糖型,6939530000000 ,0,502,华联连锁药店,561.6,468
2449,汕头市美宝制药有限公司,美宝 湿润烧伤膏,6925460000000 ,0,456,华联连锁药店,66,55
2448,九芝堂股份有限公司,九芝堂 知柏地黄丸,6924330000000 ,0,502,华联连锁药店,18,15
2447,九芝堂股份有限公司,九芝堂 六味地黄丸（浓缩丸,6924330000000 ,0,502,华联连锁药店,38.4,32
2446,兰州佛慈制药股份有限公司,子弹飞 六味地黄丸（浓缩丸,6926480000000 ,0,502,华联连锁药店,118.8,99
2445,山东福胶集团东阿镇阿胶有限公司,福牌阿胶,6939120000000 ,0,502,华联连锁药店,1188,990
2444,山东东阿阿胶股份有限公司,东阿阿胶铁盒,6939530000000 ,0,502,华联连锁药店,1620,1350
2443,九芝堂股份有限公司,九芝堂 驴胶补血颗粒,6924330000000 ,0,502,华联连锁药店,117.6,98
2442,吉林敖东延边药业股份有限公司,敖东 安神补脑液,6904080000000 ,0,502,华联连锁药店,30,25
2441,通化万通药业股份有限公司,万通 益气养血口服液,6903280000000 ,0,502,华联连锁药店,21.6,18
2440,北京亚东生物制药有限公司,仁和 益气养血口服液,6926340000000 ,0,502,华联连锁药店,55.2,46
2439,通化茂祥制药有限公司,茂祥 烧烫伤膏,6938810000000 ,0,39,华联连锁药店,34.8,29
2438,天津达仁堂京万红药业有限公司,京万红软膏,2017070000000 ,0,39,华联连锁药店,54,45
2437,,Ansell安思尔850一次性透明PVC食品加工检查手套 医用餐饮家用清洁手套,9310200000000 ,0,37,华联连锁药店,42,35
2436,,袋鼠医生 检查手套 一次性医用手套 PE薄膜,6946020000000 ,0,37,华联连锁药店,11.88,9.9
2435,,袋鼠医生 医用口罩 一次性无纺布防尘口罩,6946020000000 ,0,37,华联连锁药店,11.88,9.9
2434,,绿呼吸 轻薄透气防花粉防晒一次性无纺布儿童口罩,6953160000000 ,0,37,华联连锁药店,11.88,9.9
2433,：上海,3M 口罩 KN90 防颗粒物呼吸器,6912500000000 ,0,37,华联连锁药店,29.88,24.9
2432,,开颜 医用胶带,6938060000000 ,0,36,华联连锁药店,34.8,29
2431,,欧洁（oyeah）医用碘伏棉球,6920140000000 ,0,36,华联连锁药店,46.32,38.6
2430,,欧洁（oyeah）95%消毒酒精,2017070000000 ,0,36,华联连锁药店,16.2,13.5
2429,,欧洁（oyeah）75%消毒酒精,6933120000000 ,0,36,华联连锁药店,13.92,11.6
2428,,欧洁（oyeah）医用碘伏棉棒,6920140000000 ,0,36,华联连锁药店,40.8,34
2427,,欧洁医用纱布绷带,6933120000000 ,0,36,华联连锁药店,9.12,7.6
2426,,袋鼠医生 医用碘伏棉球 消毒棉球,6946020000000 ,0,36,华联连锁药店,9.36,7.8
2425,国产,欧洁医用无菌纱布块,6920500000000 ,0,36,华联连锁药店,7.2,6
2424,国产,邦迪透气创可贴,6917000000000 ,0,36,华联连锁药店,584.4,487
2423,,海氏海诺 医用消毒棉片,6925920000000 ,0,36,华联连锁药店,19.92,16.6
2422,,海氏海诺外科医用纱布敷料贴无菌纱布块医用纱布片伤口护创护理,6925920000000 ,0,36,华联连锁药店,2.4,2
2421,,欧洁（oyeah）脱脂棉球,6933120000000 ,0,36,华联连锁药店,14.4,12
2420,,HAINUO海氏海诺创可贴透明防水型,6925920000000 ,0,36,华联连锁药店,46.8,39
2419,,欧洁（oyeah）医用消毒棉球,6920140000000 ,0,36,华联连锁药店,10.8,9
2418,,海氏海诺 创可贴 弹力型,6925920000000 ,0,36,华联连锁药店,15.48,12.9
2417,,欧洁（oyeah）医用无菌棉签,6920140000000 ,0,36,华联连锁药店,16.8,14
2416,,海氏海诺 无菌敷贴,6925920000000 ,0,36,华联连锁药店,34.8,29
2415,山东青岛,海氏海诺 无菌敷贴 创面伤口护理医用敷料贴 透气创可贴大,6925920000000 ,0,36,华联连锁药店,14.16,11.8
2414,丽珠集团丽珠制药厂,丽珠维三联 枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,6903290000000 ,0,457,华联连锁药店,23.4,19.5
2413,山东罗欣药业集团股份有限公司,罗丹 奥美拉唑肠溶胶囊,6930210000000 ,0,457,华联连锁药店,9.6,8
2412,山西云鹏制药有限公司,云鹏 猴头菌片,6927990000000 ,0,457,华联连锁药店,6,5
2411,成都九芝堂金鼎药业有限公司,九芝堂 桂枝茯苓丸,6920980000000 ,0,465,华联连锁药店,30,25
2409,,好护士 乳癖消片,6902220000000 ,0,465,华联连锁药店,21.6,18
2408,江西天施康中药股份有限公司,天施康 抗宫炎片,6937690000000 ,0,464,华联连锁药店,13.2,11
2407,,顺尔宁 孟鲁司特钠咀嚼片,6951280000000 ,0,458,华联连锁药店,52.34,43.62
2406,Merck Sharp & Dohme Australia Pty Ltd,顺尔宁 孟鲁司特钠片,6951280000000 ,0,458,华联连锁药店,38.4,32
2405,杭州默沙东制药有限公司,顺尔宁 孟鲁司特钠咀嚼片,6951280000000 ,0,458,华联连锁药店,45.6,38
2404,,新天热淋清片,69226000000000 ,0,465,华联连锁药店,34.55,28.79
2403,青岛华仁太医药业有限公司,卫太医 开塞露,6954940000000 ,0,465,华联连锁药店,19.2,16
2402,6.93E+12,江波 克拉霉素缓释片,6935780000000 ,0,463,华联连锁药店,9.6,8
2401,广州白云山医药集团股份有限公司白云山制药总厂,抗之霸 乙酰螺旋霉素片,6902400000000 ,0,463,华联连锁药店,4.56,3.8
2400,西安万隆制药股份有限公司,奥立泰 奥硝唑胶囊,6922130000000 ,0,463,华联连锁药店,9.6,8
2399,海南普利制药股份有限公司,诺福丁 双氯芬酸钠肠溶缓释胶囊,6912110000000 ,0,460,华联连锁药店,17.88,14.9
2398,国药集团致君(深圳)坪山制药有限公司,迪根 DIGEN 双氯芬酸钠缓释片,6907030000000 ,0,460,华联连锁药店,9.6,8
2397,,三七伤药片 吉林红石,6920710000000 ,0,460,华联连锁药店,9.6,8
2396,云南白药集团股份有限公司,云南白药 云南白药,6901070000000 ,0,467,华联连锁药店,21.6,18
2395,北京同仁堂科技发展股份有限公司制药厂,同仁堂 舒筋活血片,6938710000000 ,0,460,华联连锁药店,14.4,12
2394,康县独一味生物制药有限公司,独一味 独一味胶囊,6930300000000 ,0,460,华联连锁药店,48,40
2393,6.93E+12,扬子江 罗红霉素胶囊,2017060000000 ,0,463,华联连锁药店,26.4,22
2392,杭州中美华东制药有限公司,百令胶囊（CORBRIN CAPSULE）,6900230000000 ,0,458,华联连锁药店,82.8,69
2391,大连百利天华制药有限公司,百利金 转移因子口服溶液,6938430000000 ,0,463,华联连锁药店,33.6,28
2390,吉林道君药业股份有限公司,道君 盐酸左氧氟沙星胶囊,6931050000000 ,0,463,华联连锁药店,6.52,5.43
2389,桂林三金药业股份有限公司,三金（SANJIN）三金片,6939260000000 ,0,465,华联连锁药店,32.4,27
2386,广州白云山制药股份有限公司广州白云山制药总厂,维力泰 盐酸左氧氟沙星片,6902400000000 ,0,463,华联连锁药店,8.02,6.68
2385,第一三共制药(北京)有限公司,可乐必妥 左氧氟沙星片,6930800000000 ,0,463,华联连锁药店,58.8,49
2384,江苏吴中医药集团有限公司苏州制药厂,芙露饮 匹多莫德口服溶液,6944600000000 ,0,458,华联连锁药店,40.8,34
2383,中美上海施贵宝制药有限公司,格华止 盐酸二甲双胍片,6902182 ,0,459,华联连锁药店,57.6,48
2382,AstraZeneca AB,信必可 布地奈德福莫特罗粉吸入剂,5000460000000 ,0,458,华联连锁药店,210,175
2381,北京韩美药品有限公司,易坦静 氨溴特罗口服溶液,6932720000000 ,0,26,华联连锁药店,36,30
2380,北京同仁堂制药有限公司,同仁堂 皮肤病血毒丸,6939870000000 ,0,467,华联连锁药店,18,15
2379,大连天山药业有限公司,精瑞 参茸鞭丸,6927110000000 ,0,465,华联连锁药店,34.8,29
2378,广州白云山医药集团股份有限公司白云山制药总厂,金戈（BYS）枸橼酸西地那非片,6902400000000 ,0,465,华联连锁药店,237.6,198
2377,,金戈（BYS）枸橼酸西地那非片,6902400000000 ,0,465,华联连锁药店,57.6,48
2376,西安千禾药业有限责任公司,致康 生精片,6921850000000 ,0,465,华联连锁药店,36,30
2375,吉林省辉南辉发制药股份有限公司,迅康 参茸强肾片,6925810000000 ,0,465,华联连锁药店,54,45
2374,九芝堂股份有限公司,九芝堂 金锁固精丸,6924330000000 ,0,465,华联连锁药店,14.4,12
2373,浙江康恩贝制药股份有限公司,前列康 普乐安片,6938750000000 ,0,465,华联连锁药店,18,15
2372,湖南千金湘江药业股份有限公司,健甘灵 拉米夫定片,6934810000000 ,0,457,华联连锁药店,81.6,68
2371,天津药物研究院药业有限责任公司,代丁 阿德福韦酯片,6927360000000 ,0,457,华联连锁药店,124.8,104
2370,Merck Sharp & Dohme (Australia)Pty.Ltd.,保法止（Propecia）非那雄胺片,6951280000000 ,0,464,华联连锁药店,177.6,148
2369,贵州益佰制药股份有限公司,益佰 疏肝益阳胶囊,6923960000000 ,0,465,华联连锁药店,42,35
2368,Berlin-Chemie AG(德国）,必利劲（Priligy）盐酸达泊西汀片,8012920000000 ,0,465,华联连锁药店,238.8,199
2367,北京同仁堂科技发展股份有限公司制药厂,同仁堂 金匮肾气丸,6938710000000 ,0,465,华联连锁药店,10.8,9
2366,辉瑞制药有限公司,万艾可 枸橼酸西地那非片,6958700000000 ,0,465,华联连锁药店,624,520
2365,辉瑞制药有限公司,万艾可 枸橼酸西地那非片,6958700000000 ,0,465,华联连锁药店,162,135
2364,辉瑞制药有限公司,万艾可 枸橼酸西地那非片,6958700000000 ,0,465,华联连锁药店,138,115
2363,江苏亚邦爱普森药业有限公司,万菲乐 枸橼酸西地那非片,6934670000000 ,0,465,华联连锁药店,114,95
2362,重庆华邦制药有限公司,力言卓 地奈德乳膏,6920330000000 ,0,32,华联连锁药店,33.6,28
2361,陕西步长制药有限公司,步长 头痛宁胶囊,69500100000000 ,0,461,华联连锁药店,31.2,26
2360,西双版纳版纳药业有限责任公司,版纳 秋水仙碱片,6934150000000 ,0,460,华联连锁药店,6.95,5.79
2359,辉瑞制药有限公司,西乐葆 塞来昔布胶囊,6958700000000 ,0,460,华联连锁药店,38.4,32
2358,重庆华森制药股份有限公司,艾丽 奥利司他胶囊,6921040000000 ,0,506,华联连锁药店,71.88,59.9
2357,Laboratoire Unither(法国),爱全乐 吸入用异丙托溴铵溶液,4049230000000 ,0,458,华联连锁药店,45.6,38
2356,珠海联邦制药股份有限公司中山分公司,阿莫仙 阿莫西林胶囊,6943300000000 ,0,463,华联连锁药店,21.6,18
2355,天津华津制药有限公司,DIAMICRON/达美康 格列齐特片(ΙΙ),6928590000000 ,0,464,华联连锁药店,93.6,78
2354,白云山汤阴东泰药业有限责任公司,白云峰 盐酸二甲双胍片,6937560000000 ,0,464,华联连锁药店,5.4,4.5
2353,杭州中美华东制药有限公司,卡博平 阿卡波糖片,6900230000000 ,0,464,华联连锁药店,78,65
2352,中美上海施贵宝制药有限公司,格华止 盐酸二甲双胍片,6902180000000 ,0,464,华联连锁药店,33.6,28
2351,齐鲁制药有限公司,齐鲁 羟基脲片,6915800000000 ,0,462,华联连锁药店,57.6,48
2302,广东华南药业集团有限公司,华南牌 醋酸泼尼松片,6910940000000 ,0,462,华联连锁药店,9.6,8
2301,中国江苏,芙瑞 来曲唑片,6923340000000 ,0,462,华联连锁药店,156,130
2251,江苏晨牌药业集团股份有限公司,晨牌 云芝胞内糖肽胶囊,6925130000000 ,0,462,华联连锁药店,46.8,39
2202,石药集团欧意药业有限公司,诺利宁 甲磺酸伊马替尼片,6916120000000 ,0,462,华联连锁药店,1188,990
2201,浙江普洛康裕制药有限公司,百士欣 乌苯美司胶囊,6911320000000 ,0,462,华联连锁药店,114,95
2198,拜耳医药保健有限公司,拜唐苹（Glucobay）阿卡波糖片,6924150000000 ,0,464,华联连锁药店,66,55
2197,珠海金鸿药业股份有限公司,均必治 头孢克洛干混悬剂,6946250000000 ,0,463,华联连锁药店,12.86,10.72
2196,华润双鹤药业股份有限公司,双鹤药业 头孢克肟分散片,6921790000000 ,0,463,华联连锁药店,12,10
2195,广州白云山制药有限公司,世福素 头孢克肟颗粒,6902400000000 ,0,463,华联连锁药店,27.2,22.67
2194,修正药业集团股份有限公司,修正 头孢氨苄甲氧苄啶胶囊,6925610000000 ,0,463,华联连锁药店,11.75,9.79
2193,天津医药集团津康制药有限公司,世扶尼 头孢地尼胶囊,6937820000000 ,0,463,华联连锁药店,22.8,19
2192,石药集团欧意药业有限公司,石药 头孢氨苄胶囊,6916120000000 ,0,463,华联连锁药店,11.18,9.32
2191,广州白云山医药集团股份有限公司白云山制药总厂,克必力 头孢拉定颗粒,6902400000000 ,0,463,华联连锁药店,4.56,3.8
2190,广州白云山医药集团股份有限公司白云山制药总厂,世福素 头孢克肟片,6902400000000 ,0,463,华联连锁药店,25.2,21
2189,齐鲁制药有限公司,琪安 头孢克肟胶囊,6915800000000 ,0,463,华联连锁药店,35.16,29.3
2188,北京京丰制药有限公司,天安堂 头孢拉定胶囊,6937830000000 ,0,463,华联连锁药店,7.88,6.57
2187,深圳致君制药有限公司,达力新 头孢呋辛酯胶囊,6907030000000 ,0,463,华联连锁药店,18,15
2186,,0号 复方利血平氨苯蝶啶片,6921790000000 ,0,459,华联连锁药店,18,15
2185,,黄海 伲福达 硝苯地平缓释片(Ⅱ,6922040000000 ,0,459,华联连锁药店,27.6,23
2184,云南维和药业股份有限公司,维和 血塞通片,6947690000000 ,0,459,华联连锁药店,23.65,19.71
2183,,缬克 缬沙坦胶囊,6902710000000 ,0,459,华联连锁药店,50.4,42
2182,,南洋 卡托普利片,6930240000000 ,0,459,华联连锁药店,7.2,6
2181,上海和黄药业有限公司,上药牌 麝香保心丸,6928990000000 ,0,459,华联连锁药店,56.4,47
2180,华润赛科药业有限责任公司,压氏达 苯磺酸氨氯地平片,690435000000 ,0,459,华联连锁药店,21.6,18
2179,天津中新药业集团股份有限公司第六中药厂,松柏 速效救心丸,6919680000000 ,0,459,华联连锁药店,33.6,28
2178,石药集团欧意药业有限公司,玄宁 马来酸左旋氨氯地平片,6916120000000 ,0,459,华联连锁药店,31.2,26
2177,天士力制药集团股份有限公司,天士力 复方丹参滴丸/薄膜衣丸,6920540000000 ,0,459,华联连锁药店,30,25
2176,,施慧达 苯磺酸左旋氨氯地平片,6923980000000 ,0,459,华联连锁药店,33.6,28
2175,拜耳医药保健有限公司,拜阿司匹灵 阿司匹林肠溶片,6924150000000 ,0,459,华联连锁药店,19.2,16
2174,成都地奥制药集团有限公司,地奥 心血康胶囊,6924000000000 ,0,459,华联连锁药店,18,15
2173,,波依定 非洛地平缓释片 2.5mg,6923880000000 ,0,459,华联连锁药店,36,30
2172,阿斯利康制药有限公司,波依定 非洛地平缓释片/5mg,6923880000000 ,0,459,华联连锁药店,39.6,33
2171,阿斯利康制药有限公司,倍他乐克 琥珀酸美托洛尔缓释片,6923880000000 ,0,459,华联连锁药店,30,25
2170,苏州东瑞制药有限公司,安内强 替米沙坦片,6921730000000 ,0,459,华联连锁药店,18,15
